seq,t,ts,v
1000050765,2,2017-05-17 21:50:00.200,0.111473
1000050766,2,2017-05-17 21:55:00.100,0.126634
1000050767,2,2017-05-17 22:00:00.000,0.110239
1000050768,2,2017-05-17 22:05:00.200,0.162941
1000050769,2,2017-05-17 22:10:00.200,0.0921414
1000050770,2,2017-05-17 22:15:00.200,0.10601
1000050771,2,2017-05-17 22:20:00.000,0.0919434
1000050772,2,2017-05-17 22:25:00.100,0.0904451
1000050773,2,2017-05-17 22:30:00.100,0.195303
1000050774,2,2017-05-17 22:35:00.100,0.086247
1000050775,2,2017-05-17 22:40:00.200,0.320923
1000050776,2,2017-05-17 22:45:00.100,0.0844923
1000050777,2,2017-05-17 22:50:00.200,0.0835518
1000050778,2,2017-05-17 22:55:00.100,0.0914678
1000050779,2,2017-05-17 23:00:00.200,0.116472
1000050780,2,2017-05-17 23:05:00.000,0.0980842
1000050781,2,2017-05-17 23:10:00.100,0.31263
1000050782,2,2017-05-17 23:15:00.000,0.0840463
1000050783,2,2017-05-17 23:20:00.000,0.0970674
1000050784,2,2017-05-17 23:25:00.100,0.0857468
1000050785,2,2017-05-17 23:30:00.100,0.10008
1000050786,2,2017-05-17 23:35:00.200,0.094115
1000050787,2,2017-05-17 23:40:00.100,0.0929785
1000050788,2,2017-05-17 23:45:00.200,0.0844164
1000050789,2,2017-05-17 23:50:00.100,0.0950366
1000050790,2,2017-05-17 23:55:00.100,0.0935881
1000050791,2,2017-05-18 00:00:00.100,0.111225
1000050792,2,2017-05-18 00:05:00.100,0.0963846
1000050793,2,2017-05-18 00:10:00.100,0.0872882
1000050794,2,2017-05-18 00:15:00.100,0.0784488
1000050795,2,2017-05-18 00:20:00.300,0.101277
1000050796,2,2017-05-18 00:25:00.100,0.0957136
1000050797,2,2017-05-18 00:30:00.200,0.0929727
1000050798,2,2017-05-18 00:35:00.200,0.0963561
1000050799,2,2017-05-18 00:40:00.200,0.0951419
1000050800,2,2017-05-18 00:45:00.100,0.0964577
1000050801,2,2017-05-18 00:50:00.000,0.0956336
1000050802,2,2017-05-18 00:55:00.000,0.0897504
1000050803,2,2017-05-18 01:00:00.100,0.0966578
1000050804,2,2017-05-18 01:05:00.100,0.103645
1000050805,2,2017-05-18 01:10:00.100,0.0923065
1000050806,2,2017-05-18 01:15:00.100,0.0865837
1000050807,2,2017-05-18 01:20:00.000,0.3096
1000050808,2,2017-05-18 01:25:00.100,0.0952384
1000050809,2,2017-05-18 01:30:00.000,0.103719
1000050810,2,2017-05-18 01:35:00.100,0.098688
1000050811,2,2017-05-18 01:40:00.000,0.101509
1000050812,2,2017-05-18 01:45:00.100,0.0895629
1000050813,2,2017-05-18 01:50:00.100,0.0804777
1000050814,2,2017-05-18 01:55:00.100,0.098433
1000050815,2,2017-05-18 02:00:00.100,0.0892647
1000050816,2,2017-05-18 02:05:00.000,0.105018
1000050817,2,2017-05-18 02:10:00.100,0.10281
1000050818,2,2017-05-18 02:15:00.000,0.0952357
1000050819,2,2017-05-18 02:20:00.100,0.1004
1000050820,2,2017-05-18 02:25:00.200,0.101186
1000050821,2,2017-05-18 02:30:00.000,0.0914337
1000050822,2,2017-05-18 02:35:00.100,0.0967213
1000050823,2,2017-05-18 02:40:00.300,0.091298
1000050824,2,2017-05-18 02:45:00.100,0.084958
